ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.0278,2.0072,1.4168,0.0159,0.1311,0.2057,0.8333
BIMBOA.MX,arima,1.1306,2.1338,1.4608,0.0176,0.0763,0.1105,0.8333
BIMBOA.MX,lgbm,0.9717,1.9142,1.3836,0.015,0.1714,0.2824,0.6667
BIMBOA.MX,xgb,1.0818,2.1763,1.4752,0.0168,0.0579,0.1486,0.8333
CEMEXCPO.MX,Top3Ensamble,0.2693,0.2579,0.5079,0.0144,0.6142,0.6575,0.3333
CEMEXCPO.MX,arima,0.2443,0.2274,0.4768,0.013,0.66,0.6869,0.3333
CEMEXCPO.MX,rf,0.3215,0.306,0.5532,0.0172,0.5423,0.6059,0.3333
EEM,Top3Ensamble,0.4104,0.2642,0.514,0.0074,-0.0556,-0.0284,0.3333
EEM,arima,0.3982,0.2437,0.4937,0.0072,0.0261,0.0392,0.3333
EEM,rf,0.4275,0.2925,0.5408,0.0078,-0.1687,-0.1225,0.3333
GFNORTEO.MX,Top3Ensamble,1.5229,4.75,2.1794,0.0086,0.6077,0.7027,0.6667
GFNORTEO.MX,rf,1.6297,5.2552,2.2924,0.0092,0.566,0.6764,0.8333
GFNORTEO.MX,xgb,1.4258,4.5274,2.1278,0.008,0.6261,0.7068,0.6667
GLD,Top3Ensamble,3.362,20.659,4.5452,0.0091,0.4215,0.4348,0.8333
GLD,arima,3.4731,23.0776,4.8039,0.0094,0.3538,0.3538,0.8333
GLD,rf,3.5881,21.8794,4.6775,0.0097,0.3874,0.4182,0.8333
GLD,xgb,3.4979,19.5111,4.4171,0.0094,0.4537,0.4811,0.8333
IEF,Top3Ensamble,0.2228,0.077,0.2775,0.0023,0.6223,0.6251,0.3333
IEF,arima,0.2135,0.0854,0.2923,0.0022,0.581,0.6118,0.3333
IEF,lgbm,0.2633,0.1018,0.319,0.0027,0.5009,0.6037,0.3333
IEF,rf,0.2067,0.0716,0.2675,0.0021,0.649,0.6492,0.3333
QQQ,Top3Ensamble,6.4713,53.4322,7.3097,0.0104,0.3364,0.3422,0.8333
QQQ,lgbm,6.4589,54.292,7.3683,0.0104,0.3257,0.3352,0.8333
QQQ,rf,6.5089,54.4513,7.3791,0.0105,0.3237,0.3296,0.8333
QQQ,xgb,6.4815,54.4129,7.3765,0.0104,0.3242,0.3273,0.8333
SPY,Top3Ensamble,4.3295,29.4585,5.4276,0.0064,0.2119,0.2275,0.8333
SPY,arima,3.9031,28.5217,5.3406,0.0058,0.237,0.2575,0.8333
SPY,rf,4.5506,30.326,5.5069,0.0067,0.1887,0.2211,0.8333
SPY,xgb,4.9365,34.7073,5.8913,0.0073,0.0715,0.1855,0.8333
VNQ,Top3Ensamble,0.6085,0.8287,0.9103,0.0068,0.5943,0.5967,0.3333
VNQ,lgbm,0.5925,0.7878,0.8876,0.0066,0.6143,0.6181,0.3333
VNQ,rf,0.5804,0.8381,0.9155,0.0064,0.5897,0.5944,0.3333
VNQ,xgb,0.7205,0.9552,0.9773,0.008,0.5324,0.5327,0.3333
WALMEX.MX,Top3Ensamble,0.7196,0.7657,0.875,0.0116,-0.4868,-0.0743,0.3333
WALMEX.MX,rf,0.6803,0.6678,0.8172,0.011,-0.2967,0.167,0.3333
WALMEX.MX,xgb,0.8354,1.0069,1.0034,0.0135,-0.9552,-0.5908,0.6667
