ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.0903,1.7168,1.3103,0.018,0.4615,0.5157,0.8333
BIMBOA.MX,arima,0.7039,0.5635,0.7507,0.0119,-0.9105,-0.9028,0.3333
BIMBOA.MX,lgbm,1.1671,1.981,1.4075,0.0192,0.3786,0.4618,0.8333
BIMBOA.MX,rf,1.1918,1.9945,1.4123,0.0195,0.4708,0.5416,0.8333
BIMBOA.MX,xgb,0.7273,0.6346,0.7966,0.0123,-1.1515,-1.1507,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3547,0.2238,0.4731,0.0164,0.3034,0.3476,0.3333
CEMEXCPO.MX,arima,0.342,0.2026,0.4502,0.0158,0.3692,0.3715,0.3333
CEMEXCPO.MX,rf,0.378,0.2442,0.4942,0.0174,0.2399,0.3549,0.3333
CEMEXCPO.MX,xgb,0.4706,0.345,0.5873,0.0216,-0.2916,-0.0697,0.3333
EEM,Top3Ensamble,0.3888,0.2323,0.482,0.0068,0.879,0.8802,0.0
EEM,arima,0.1827,0.0371,0.1926,0.0033,0.119,0.152,0.3333
EEM,rf,0.5776,0.4371,0.6611,0.0102,0.7723,0.7914,0.0
EEM,xgb,0.5236,0.3445,0.5869,0.0091,-0.658,0.1637,0.3333
GFNORTEO.MX,Top3Ensamble,2.194,8.7378,2.956,0.0126,0.623,0.6478,0.8333
GFNORTEO.MX,lgbm,2.4376,9.9554,3.1552,0.0139,0.6415,0.6757,0.8333
GFNORTEO.MX,rf,2.1151,9.3652,3.0603,0.0121,0.596,0.6293,0.8333
GFNORTEO.MX,xgb,1.9436,4.9173,2.2175,0.0115,-0.109,-0.1087,0.8333
GLD,Top3Ensamble,5.1184,48.4306,6.9592,0.0125,0.4068,0.4299,0.8333
GLD,arima,4.5808,40.1351,6.3352,0.0112,0.5084,0.5084,0.8333
GLD,lgbm,4.1127,28.5911,5.3471,0.0099,0.22,0.2884,0.8333
GLD,rf,7.2288,84.5923,9.1974,0.0175,-0.0361,0.112,0.8333
GLD,xgb,6.0593,67.8221,8.2354,0.015,-0.2553,-0.22,0.8333
IEF,Top3Ensamble,0.2437,0.0816,0.2857,0.0025,-1.9612,-1.6033,0.3333
IEF,arima,0.1746,0.0404,0.201,0.0018,-0.2089,-0.1675,0.3333
IEF,lgbm,0.2364,0.0827,0.2876,0.0025,-1.475,-1.4218,0.3333
IEF,linreg,0.3872,0.2358,0.4856,0.004,-8.8905,-2.9918,0.3333
IEF,rf,0.1881,0.0484,0.2199,0.002,-0.7536,-0.752,0.3333
IEF,xgb,0.2866,0.1103,0.3322,0.003,-3.6271,-3.3606,0.3333
QQQ,Top3Ensamble,2.8791,12.9522,3.5989,0.0046,-0.1554,-0.149,0.8333
QQQ,lgbm,2.9769,13.9166,3.7305,0.0048,-0.2414,-0.1869,0.8333
QQQ,rf,3.2607,16.2427,4.0302,0.0052,-0.4489,-0.3225,0.8333
QQQ,xgb,2.3392,6.7017,2.5888,0.0038,0.371,0.4562,0.8333
SPY,Top3Ensamble,2.3351,8.2359,2.8698,0.0034,0.2146,0.241,0.8333
SPY,arima,3.1193,14.2899,3.7802,0.0046,-0.8381,-0.2015,0.8333
SPY,lgbm,2.1086,6.886,2.6241,0.0031,-0.4059,-0.3963,0.8333
SPY,rf,2.558,9.5957,3.0977,0.0037,0.0849,0.2353,0.8333
SPY,xgb,2.5675,8.9615,2.9936,0.0037,-0.1527,-0.1022,0.8333
VNQ,Top3Ensamble,0.526,0.3598,0.5998,0.0059,0.7447,0.8099,0.0
VNQ,arima,0.5954,0.4519,0.6722,0.0066,0.7011,0.8201,0.0
VNQ,lgbm,0.3699,0.2276,0.4771,0.0042,-0.6332,0.1079,0.3333
VNQ,rf,0.573,0.4388,0.6624,0.0064,0.6887,0.8151,0.1667
VNQ,xgb,0.4583,0.2225,0.4717,0.0052,-0.5961,-0.5821,0.3333
WALMEX.MX,Top3Ensamble,0.519,0.4887,0.6991,0.009,0.3203,0.3246,0.3333
WALMEX.MX,arima,0.552,0.5664,0.7526,0.0095,-0.0081,0.0159,0.3333
WALMEX.MX,lgbm,0.6124,0.5664,0.7526,0.0106,-0.008,0.0844,0.3333
WALMEX.MX,rf,0.5095,0.4806,0.6933,0.0088,0.3316,0.3914,0.3333
WALMEX.MX,xgb,0.4856,0.5398,0.7347,0.0086,-0.9565,-0.1128,0.3333
