ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9659,1.8022,1.3424,0.0153,0.2391,0.2897,0.6667
BIMBOA.MX,arima,1.0379,1.8748,1.3692,0.0165,0.2085,0.2657,0.8333
BIMBOA.MX,lgbm,0.9497,1.7633,1.3279,0.015,0.2556,0.2808,0.6667
BIMBOA.MX,xgb,0.963,1.8852,1.373,0.0152,0.2041,0.2804,0.6667
CEMEXCPO.MX,Top3Ensamble,0.3439,0.3168,0.5629,0.0192,0.335,0.3935,0.3333
CEMEXCPO.MX,arima,0.3419,0.2966,0.5446,0.0191,0.3774,0.4032,0.3333
CEMEXCPO.MX,rf,0.3644,0.3502,0.5918,0.0204,0.2649,0.3694,0.3333
EEM,Top3Ensamble,0.6338,0.7275,0.853,0.0118,0.3371,0.3538,0.3333
EEM,arima,0.5956,0.6233,0.7895,0.0111,0.4321,0.4371,0.3333
EEM,rf,0.6795,0.8627,0.9288,0.0126,0.214,0.2489,0.3333
GFNORTEO.MX,Top3Ensamble,2.8688,13.0981,3.6191,0.0164,-1.9194,-1.6567,0.8333
GFNORTEO.MX,rf,4.1476,34.0198,5.8326,0.0237,-6.5825,-5.385,0.8333
GFNORTEO.MX,xgb,1.8598,5.2341,2.2878,0.0107,-0.1666,-0.1618,0.8333
GLD,Top3Ensamble,6.5973,84.4665,9.1906,0.0173,0.353,0.3531,0.8333
GLD,arima,6.8551,88.5277,9.4089,0.018,0.3219,0.3264,0.8333
GLD,rf,6.4939,83.9347,9.1616,0.017,0.3571,0.3573,0.8333
GLD,xgb,6.8176,83.1973,9.1213,0.0179,0.3627,0.3661,0.8333
IEF,Top3Ensamble,0.2207,0.0796,0.2821,0.0023,0.4124,0.4797,0.3333
IEF,arima,0.2058,0.0811,0.2848,0.0021,0.4009,0.4025,0.3333
IEF,lgbm,0.2509,0.0962,0.3102,0.0026,0.2892,0.5503,0.3333
IEF,rf,0.2258,0.0817,0.2859,0.0023,0.3965,0.448,0.3333
QQQ,Top3Ensamble,6.0507,62.2849,7.8921,0.01,0.6127,0.6173,0.8333
QQQ,lgbm,6.2672,63.5237,7.9702,0.0103,0.605,0.6064,0.8333
QQQ,rf,6.1102,63.525,7.9703,0.0101,0.605,0.6139,0.8333
QQQ,xgb,6.0875,62.1793,7.8854,0.01,0.6134,0.6185,0.8333
SPY,Top3Ensamble,4.6469,40.0213,6.3262,0.007,0.5788,0.5847,0.8333
SPY,arima,4.6549,42.9337,6.5524,0.007,0.5482,0.5534,0.8333
SPY,rf,4.6073,38.7025,6.2211,0.0069,0.5927,0.6004,0.8333
SPY,xgb,5.0403,43.943,6.6289,0.0075,0.5376,0.5832,0.8333
VNQ,Top3Ensamble,0.7803,1.0442,1.0219,0.0086,0.5323,0.5323,0.6667
VNQ,lgbm,0.7781,1.0499,1.0246,0.0086,0.5297,0.5307,0.6667
VNQ,rf,0.8173,1.0544,1.0268,0.0091,0.5277,0.5309,0.6667
VNQ,xgb,0.8297,1.153,1.0738,0.0092,0.4835,0.4846,0.6667
WALMEX.MX,Top3Ensamble,0.861,1.6256,1.275,0.0141,0.6386,0.7995,0.5
WALMEX.MX,rf,0.9701,1.8264,1.3515,0.0159,0.5939,0.7764,0.5
WALMEX.MX,xgb,0.8561,1.5839,1.2585,0.0141,0.6478,0.7886,0.5
