ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,5.6117,33.9,5.8224,0.0178,-0.0818,0.056,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.2833,2.6699,1.634,0.0041,0.9278,0.9278,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,16.4822,329.0051,18.1385,0.0342,0.0735,0.1057,0.8333,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,2.5783,8.5553,2.9249,0.0055,0.884,0.8852,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,4.9571,26.0813,5.107,0.0189,0.4983,0.5223,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.395,2.4813,1.5752,0.0053,0.6804,0.9257,0.6667,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,35.0088,1726.2559,41.5482,0.0197,0.6883,0.7122,0.6667,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,6.0486,55.0484,7.4195,0.0034,0.957,0.9573,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,12.8857,210.65,14.5138,0.0341,0.4964,0.6157,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,1.4625,2.5055,1.5829,0.0039,0.9935,0.9936,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,7.3067,54.6514,7.3927,0.0143,0.7001,0.765,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.1017,6.1811,2.4862,0.0042,0.4173,0.4675,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,18.3133,441.4289,21.0102,0.0222,0.4578,0.4847,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,2.2567,8.5147,2.918,0.0027,0.9754,0.982,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,16.8529,312.3153,17.6724,0.0178,-0.3232,-0.2962,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,4.3612,24.5415,4.9539,0.0046,0.5258,0.552,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,10.2089,272.0511,16.494,0.0457,0.0736,0.2477,0.8333,5,4,True
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,0.6883,0.7569,0.87,0.0028,0.9988,0.9988,0.0,5,4,True
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,4.946,25.8786,5.0871,0.0145,-1.4782,-0.4442,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,1.691,4.0393,2.0098,0.0049,0.8399,0.861,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,4.6475,25.1718,5.0172,0.0172,-2.2495,-2.033,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.7329,3.609,1.8997,0.0065,0.8617,0.8761,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,5.5033,30.5402,5.5263,0.0155,-3.8402,-3.0043,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.2933,2.411,1.5528,0.0036,0.8246,0.8297,0.5,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,32.9889,1298.4548,36.0341,0.027,0.0748,0.0757,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,6.1833,56.6131,7.5242,0.0051,0.9614,0.9615,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,12.7467,176.0508,13.2684,0.0221,0.7123,0.748,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,1.1533,2.4207,1.5559,0.0021,0.3447,0.44,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,9.2988,103.2767,10.1625,0.0159,0.2568,0.3609,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,1.51,6.058,2.4613,0.0026,0.9666,0.9699,0.5,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,4.704,26.8469,5.1814,0.0177,-0.5797,0.7223,0.6667,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.211,1.922,1.3863,0.0045,0.8964,0.9015,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,13.6312,227.6321,15.0875,0.0239,0.0885,0.1059,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,3.6129,16.2866,4.0357,0.0063,0.9549,0.9575,0.5,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,3.9858,32.8591,5.7323,0.0266,0.3523,0.4224,0.8333,5,5,False
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.4067,0.247,0.497,0.003,-1.0103,-0.8797,0.3333,5,5,False
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,8.464,83.4229,9.1336,0.0171,0.1701,0.2353,0.8333,5,5,False
MSFT,_NaiveModel,high_vol_regime,normal_vol_regime,3.247,12.0448,3.4706,0.0066,0.697,0.752,0.6667,5,5,False
NEE,_NaiveModel,high_vol_regime,high_vol_regime,0.92,0.9763,0.9881,0.011,0.1907,0.476,0.3333,5,2,True
NEE,_NaiveModel,high_vol_regime,normal_vol_regime,0.24,0.1118,0.3343,0.0029,0.9254,0.9281,0.0,5,2,True
NVDA,_NaiveModel,high_vol_regime,high_vol_regime,6.4156,60.663,7.7886,0.0292,-0.6263,-0.6027,0.8333,5,5,False
NVDA,_NaiveModel,high_vol_regime,normal_vol_regime,1.0867,1.8833,1.3723,0.005,0.9059,0.9292,0.5,5,5,False
ORCL,_NaiveModel,high_vol_regime,high_vol_regime,3.8579,17.2078,4.1482,0.0263,0.0282,0.0316,0.8333,5,5,False
ORCL,_NaiveModel,high_vol_regime,normal_vol_regime,1.02,1.0404,1.02,0.0071,,1.0,0.5,5,5,False
PG,_NaiveModel,high_vol_regime,high_vol_regime,1.7075,2.9664,1.7223,0.0118,-0.9505,-0.553,0.8333,5,5,False
PG,_NaiveModel,high_vol_regime,normal_vol_regime,0.8491,0.9435,0.9714,0.0059,0.5202,0.5211,0.3333,5,5,False
PLTR,_NaiveModel,high_vol_regime,high_vol_regime,5.7382,38.0929,6.1719,0.0324,-1.1794,-1.1679,0.8333,5,5,False
PLTR,_NaiveModel,high_vol_regime,normal_vol_regime,0.955,1.1903,1.091,0.0055,0.9669,0.9899,0.3333,5,5,False
TSLA,_NaiveModel,high_vol_regime,high_vol_regime,12.09,167.9477,12.9595,0.0341,-1.3805,-1.1483,0.8333,5,5,False
TSLA,_NaiveModel,high_vol_regime,normal_vol_regime,2.0383,4.6481,2.1559,0.006,0.9376,0.9384,0.5,5,5,False
TSM,_NaiveModel,high_vol_regime,high_vol_regime,9.582,110.6326,10.5182,0.0229,-0.7219,-0.7071,0.8333,5,5,False
TSM,_NaiveModel,high_vol_regime,normal_vol_regime,2.053,5.6044,2.3674,0.0049,0.8087,0.8088,0.5,5,5,False
UNH,_NaiveModel,high_vol_regime,high_vol_regime,5.8533,36.2031,6.0169,0.0148,-0.9785,-0.9751,0.8333,5,5,False
UNH,_NaiveModel,high_vol_regime,normal_vol_regime,2.5517,7.1461,2.6732,0.0064,0.867,0.867,0.5,5,5,False
V,_NaiveModel,high_vol_regime,high_vol_regime,6.2625,43.3747,6.586,0.0168,0.2833,0.3633,0.8333,5,5,False
V,_NaiveModel,high_vol_regime,normal_vol_regime,1.1657,1.8295,1.3526,0.0031,0.9787,0.9794,0.5,5,5,False
WMT,_NaiveModel,high_vol_regime,high_vol_regime,3.15,20.9372,4.5757,0.0302,-11.4822,-10.5105,0.8333,5,4,True
WMT,_NaiveModel,high_vol_regime,normal_vol_regime,0.6233,0.5026,0.7089,0.0056,0.9778,0.9798,0.0,5,4,True
XOM,_NaiveModel,high_vol_regime,high_vol_regime,3.7571,16.2862,4.0356,0.0233,-0.7933,-0.5174,0.8333,5,5,False
XOM,_NaiveModel,high_vol_regime,normal_vol_regime,1.0825,1.2829,1.1326,0.0067,0.7946,0.7947,0.5,5,5,False
AAPL,_NaiveModel,risk_regime,risk_off,2.3357,9.7927,3.1293,0.0075,0.7341,0.8822,0.5,5,5,False
AAPL,_NaiveModel,risk_regime,risk_on,3.6087,19.8601,4.4565,0.0114,0.4513,0.8111,0.6667,5,5,False
AMD,_NaiveModel,risk_regime,risk_off,12.0244,183.9052,13.5612,0.0255,0.2561,0.841,0.6667,5,5,False
AMD,_NaiveModel,risk_regime,risk_on,9.6593,220.1622,14.8379,0.0196,-0.086,0.3742,0.8333,5,5,False
AMZN,_NaiveModel,risk_regime,risk_off,2.9418,12.4289,3.5255,0.0113,-0.7466,0.4696,0.8333,5,5,False
AMZN,_NaiveModel,risk_regime,risk_on,3.375,16.4253,4.0528,0.0126,0.766,0.9283,0.5,5,5,False
ASML,_NaiveModel,risk_regime,risk_off,23.2689,1194.0386,34.5549,0.0133,0.5173,0.7362,0.6667,5,5,False
ASML,_NaiveModel,risk_regime,risk_on,18.8317,574.8398,23.9758,0.0104,0.8745,0.9519,0.5,5,5,False
AVGO,_NaiveModel,risk_regime,risk_off,7.666,121.2716,11.0123,0.0203,0.705,0.848,0.5,5,5,False
AVGO,_NaiveModel,risk_regime,risk_on,5.048,56.3755,7.5084,0.0135,0.857,0.9216,0.5,5,5,False
BRK-B,_NaiveModel,risk_regime,risk_off,2.7275,9.4605,3.0758,0.0054,0.2922,0.8488,0.6667,5,5,False
BRK-B,_NaiveModel,risk_regime,risk_on,3.6171,23.2063,4.8173,0.0071,0.7015,0.845,0.5,5,5,False
CAT,_NaiveModel,risk_regime,risk_off,12.7522,327.6824,18.102,0.0156,0.3028,0.6488,0.8333,5,5,False
CAT,_NaiveModel,risk_regime,risk_on,10.5983,179.1345,13.3841,0.0126,0.7931,0.9228,0.5,5,5,False
COST,_NaiveModel,risk_regime,risk_off,9.8156,153.4749,12.3885,0.0104,-0.0465,0.6105,0.8333,5,5,False
COST,_NaiveModel,risk_regime,risk_on,10.7533,166.8774,12.9181,0.0112,-0.9109,0.2867,0.8333,5,5,False
CRM,_NaiveModel,risk_regime,risk_off,2.2557,9.6121,3.1003,0.0113,0.9761,0.9887,0.5,5,4,True
CRM,_NaiveModel,risk_regime,risk_on,10.0275,298.2145,17.2689,0.0436,0.5726,0.7167,0.6667,5,4,True
GOOGL,_NaiveModel,risk_regime,risk_off,3.1737,14.8781,3.8572,0.0093,-0.1569,0.6263,0.8333,5,5,False
GOOGL,_NaiveModel,risk_regime,risk_on,2.3214,7.2516,2.6929,0.0067,0.7715,0.9413,0.5,5,5,False
JNJ,_NaiveModel,risk_regime,risk_off,3.785,16.8068,4.0996,0.0142,-0.3503,0.8007,0.6667,5,5,False
JNJ,_NaiveModel,risk_regime,risk_on,3.1064,14.4918,3.8068,0.0115,0.3766,0.6921,0.8333,5,5,False
JPM,_NaiveModel,risk_regime,risk_off,2.4325,10.3445,3.2163,0.0068,0.3403,0.7176,0.6667,5,5,False
JPM,_NaiveModel,risk_regime,risk_on,1.7957,5.3996,2.3237,0.005,0.5163,0.6768,0.8333,5,5,False
LLY,_NaiveModel,risk_regime,risk_off,21.655,619.1763,24.8833,0.018,0.3938,0.8529,0.6667,5,5,False
LLY,_NaiveModel,risk_regime,risk_on,22.9657,1010.3373,31.7858,0.0184,0.4702,0.7468,0.6667,5,5,False
LMT,_NaiveModel,risk_regime,risk_off,11.9078,167.9009,12.9577,0.021,0.6314,0.9427,0.6667,5,5,False
LMT,_NaiveModel,risk_regime,risk_on,8.2083,101.4606,10.0728,0.0137,0.7617,0.9199,0.5,5,5,False
MA,_NaiveModel,risk_regime,risk_off,4.2786,28.5044,5.3389,0.0074,0.8204,0.9358,0.5,5,5,False
MA,_NaiveModel,risk_regime,risk_on,6.8763,83.6361,9.1453,0.0118,0.3485,0.7168,0.6667,5,5,False
MCD,_NaiveModel,risk_regime,risk_off,3.3225,17.4975,4.183,0.0125,0.2586,0.7263,0.6667,5,5,False
MCD,_NaiveModel,risk_regime,risk_on,1.2929,1.9249,1.3874,0.0048,0.7996,0.8795,0.5,5,5,False
META,_NaiveModel,risk_regime,risk_off,10.37,193.3304,13.9043,0.0185,0.2498,0.6671,0.8333,5,5,False
META,_NaiveModel,risk_regime,risk_on,8.0133,86.12,9.2801,0.0138,0.729,0.9311,0.5,5,5,False
MRK,_NaiveModel,risk_regime,risk_off,2.2333,6.4601,2.5417,0.0149,0.806,0.9558,0.5,5,5,False
MRK,_NaiveModel,risk_regime,risk_on,3.9611,39.5878,6.2919,0.0265,0.5305,0.7166,0.6667,5,5,False
MSFT,_NaiveModel,risk_regime,risk_off,6.0667,55.7615,7.4674,0.0124,0.4297,0.8061,0.6667,5,5,False
MSFT,_NaiveModel,risk_regime,risk_on,4.2656,22.5548,4.7492,0.0086,0.699,0.9418,0.6667,5,5,False
NEE,_NaiveModel,risk_regime,risk_off,0.764,0.7175,0.847,0.0091,0.5422,0.7452,0.1667,5,2,True
NEE,_NaiveModel,risk_regime,risk_on,0.182,0.0683,0.2613,0.0022,0.9545,0.9766,0.0,5,2,True
NVDA,_NaiveModel,risk_regime,risk_off,2.996,14.0282,3.7454,0.0139,0.481,0.8131,0.6667,5,5,False
NVDA,_NaiveModel,risk_regime,risk_on,6.86,83.397,9.1322,0.0306,-2.1214,-0.3601,0.8333,5,5,False
ORCL,_NaiveModel,risk_regime,risk_off,4.1029,20.7696,4.5574,0.0284,-0.7374,0.6707,0.8333,5,5,False
ORCL,_NaiveModel,risk_regime,risk_on,3.2887,12.0704,3.4742,0.0221,0.2315,0.9201,0.6667,5,5,False
PG,_NaiveModel,risk_regime,risk_off,1.26,1.8185,1.3485,0.0088,-0.651,0.7904,0.6667,5,5,False
PG,_NaiveModel,risk_regime,risk_on,0.987,1.3152,1.1468,0.0068,0.1576,0.7816,0.5,5,5,False
PLTR,_NaiveModel,risk_regime,risk_off,4.1038,25.8732,5.0866,0.0236,-2.0197,-0.0542,0.8333,5,5,False
PLTR,_NaiveModel,risk_regime,risk_on,4.8729,30.9712,5.5652,0.0271,-0.682,0.6076,0.8333,5,5,False
TSLA,_NaiveModel,risk_regime,risk_off,6.9317,67.3963,8.2095,0.0199,-0.7056,0.5104,0.8333,5,5,False
TSLA,_NaiveModel,risk_regime,risk_on,8.8278,126.1155,11.2301,0.0248,-0.0493,0.5991,0.8333,5,5,False
TSM,_NaiveModel,risk_regime,risk_off,5.2771,59.1788,7.6928,0.0127,-1.3871,-0.2638,0.8333,5,5,False
TSM,_NaiveModel,risk_regime,risk_on,3.9375,24.3694,4.9365,0.0093,0.3659,0.7693,0.6667,5,5,False
