ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.0018,1.4854,1.2188,0.0167,0.3998,0.5122,0.8333
BIMBOA.MX,arima,0.6877,0.57,0.755,0.0116,-0.3561,-0.3202,0.3333
BIMBOA.MX,lgbm,1.0383,1.665,1.2903,0.0172,0.3272,0.5143,0.8333
BIMBOA.MX,rf,1.3781,2.5327,1.5914,0.0227,0.4687,0.6168,0.8333
BIMBOA.MX,xgb,0.7303,0.6555,0.8096,0.0123,-0.5593,-0.4874,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3799,0.2592,0.5092,0.0179,0.2445,0.3222,0.3333
CEMEXCPO.MX,arima,0.3511,0.2272,0.4766,0.0166,0.338,0.3523,0.3333
CEMEXCPO.MX,rf,0.4294,0.3001,0.5478,0.0202,0.1253,0.2847,0.3333
CEMEXCPO.MX,xgb,0.5237,0.4552,0.6747,0.0241,-0.2899,0.2016,0.3333
EEM,Top3Ensamble,0.3827,0.2423,0.4923,0.0069,0.9094,0.9095,0.0
EEM,arima,0.2944,0.1102,0.332,0.0055,0.786,0.8155,0.0
EEM,rf,0.5861,0.4572,0.6762,0.0106,0.8291,0.8511,0.0
EEM,xgb,0.6051,0.4413,0.6643,0.0106,-1.9641,-0.2528,0.3333
GFNORTEO.MX,Top3Ensamble,1.7678,5.1324,2.2655,0.0104,-0.1371,-0.137,0.8333
GFNORTEO.MX,lgbm,1.6724,4.2138,2.0528,0.0098,-0.4044,-0.2081,0.8333
GFNORTEO.MX,rf,1.6835,4.9398,2.2226,0.0099,-0.0944,-0.0929,0.8333
GFNORTEO.MX,xgb,1.9781,6.375,2.5249,0.0117,-0.2755,-0.2395,0.8333
GLD,Top3Ensamble,5.6686,54.6115,7.39,0.0139,0.0571,0.1655,0.8333
GLD,arima,4.7776,44.255,6.6524,0.0117,0.2359,0.2539,0.8333
GLD,lgbm,4.4342,36.0731,6.0061,0.0107,-0.7807,-0.0936,0.8333
GLD,rf,7.543,89.9121,9.4822,0.0184,-0.5524,-0.2533,0.8333
GLD,xgb,5.5366,53.8941,7.3413,0.0137,-0.3865,-0.3358,0.8333
IEF,Top3Ensamble,0.2174,0.0767,0.2769,0.0023,-1.2717,-1.1414,0.3333
IEF,arima,0.2022,0.0641,0.2531,0.0021,-0.3538,-0.2336,0.3333
IEF,lgbm,0.2409,0.087,0.2949,0.0025,-0.8384,-0.7953,0.3333
IEF,linreg,0.4581,0.2983,0.5462,0.0048,-27.0863,-7.331,0.3333
IEF,rf,0.1815,0.0517,0.2274,0.0019,-0.5327,-0.5316,0.3333
IEF,xgb,0.2103,0.0674,0.2596,0.0022,-5.3445,-4.4109,0.3333
QQQ,Top3Ensamble,4.1585,28.7877,5.3654,0.0068,0.365,0.384,0.8333
QQQ,lgbm,4.0242,32.8391,5.7305,0.0066,0.2756,0.2761,0.8333
QQQ,rf,4.4823,30.7262,5.5431,0.0073,0.3222,0.3707,0.8333
QQQ,xgb,4.375,31.2372,5.589,0.0072,0.3608,0.3609,0.8333
SPY,Top3Ensamble,3.4378,15.759,3.9698,0.005,0.5973,0.6271,0.8333
SPY,arima,3.687,19.9042,4.4614,0.0054,0.4145,0.465,0.8333
SPY,lgbm,2.6165,9.0233,3.0039,0.0038,-0.2949,-0.0674,0.8333
SPY,rf,3.7064,17.9893,4.2414,0.0054,0.5403,0.6232,0.8333
SPY,xgb,4.057,20.7946,4.5601,0.006,0.3883,0.4455,0.8333
VNQ,Top3Ensamble,0.4455,0.2525,0.5025,0.005,-0.2747,-0.2585,0.3333
VNQ,arima,0.4778,0.3203,0.566,0.0054,-0.9792,-0.75,0.3333
VNQ,lgbm,0.3965,0.247,0.497,0.0045,-0.5467,0.2806,0.3333
VNQ,rf,0.4874,0.3573,0.5978,0.0055,-0.8038,-0.4718,0.3333
VNQ,xgb,0.4713,0.2316,0.4812,0.0053,-0.4502,-0.4119,0.3333
WALMEX.MX,Top3Ensamble,0.546,0.5501,0.7417,0.0096,-0.1791,-0.177,0.3333
WALMEX.MX,arima,0.571,0.6109,0.7816,0.0099,-0.5194,-0.3805,0.3333
WALMEX.MX,lgbm,0.6717,0.6971,0.835,0.0117,-0.734,-0.4576,0.3333
WALMEX.MX,rf,0.5433,0.5399,0.7348,0.0095,-0.1572,-0.1173,0.3333
WALMEX.MX,xgb,0.5312,0.5666,0.7527,0.0094,-1.1948,-0.9037,0.3333
