ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9096,1.155,1.0747,0.014,0.7961,0.8057,0.3333
BIMBOA.MX,lgbm,0.9058,1.2406,1.1138,0.0139,0.781,0.7818,0.3333
BIMBOA.MX,rf,0.9218,1.1662,1.0799,0.0142,0.7941,0.8222,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3783,0.2119,0.4604,0.0177,-0.0081,0.0264,0.3333
CEMEXCPO.MX,arima,0.3576,0.2233,0.4725,0.0168,-0.062,0.078,0.3333
CEMEXCPO.MX,rf,0.3937,0.2102,0.4585,0.0184,0.0001,0.0006,0.3333
CEMEXCPO.MX,xgb,0.387,0.2207,0.4698,0.0181,-0.0498,-0.0242,0.3333
EEM,Top3Ensamble,0.7439,1.0951,1.0465,0.0122,0.213,0.2176,0.6667
EEM,rf,0.6594,0.9943,0.9972,0.0109,0.2855,0.3337,0.3333
EEM,xgb,0.8461,1.3958,1.1814,0.0139,-0.0031,0.004,0.6667
GFNORTEO.MX,Top3Ensamble,2.769,12.6385,3.5551,0.0138,0.277,0.3019,0.8333
GFNORTEO.MX,lgbm,1.837,4.9447,2.2237,0.0092,0.7171,0.7497,0.5
GFNORTEO.MX,rf,4.2258,36.554,6.046,0.0211,-1.091,-0.8448,0.8333
GLD,Top3Ensamble,9.2419,113.4113,10.6495,0.0197,-0.01,0.0563,0.8333
GLD,arima,8.434,104.9894,10.2464,0.018,0.065,0.0751,0.8333
GLD,lgbm,8.0015,101.9303,10.0961,0.0171,0.0923,0.1235,0.8333
GLD,rf,11.374,156.046,12.4918,0.0242,-0.3896,-0.1447,0.8333
IEF,Top3Ensamble,0.3053,0.1508,0.3884,0.0031,0.0532,0.1803,0.3333
IEF,linreg,0.3966,0.218,0.467,0.0041,-0.3686,0.1578,0.3333
IEF,rf,0.312,0.163,0.4037,0.0032,-0.023,0.0349,0.3333
IEF,xgb,0.2689,0.1169,0.3418,0.0028,0.2665,0.2772,0.3333
QQQ,Top3Ensamble,5.5052,41.6606,6.4545,0.0091,-0.9331,-0.9305,0.8333
QQQ,lgbm,6.0309,46.103,6.7899,0.0099,-1.1393,-1.1377,0.8333
QQQ,rf,5.393,40.7124,6.3806,0.0089,-0.8891,-0.8851,0.8333
SPY,Top3Ensamble,4.0953,25.3731,5.0372,0.006,-0.658,-0.6435,0.8333
SPY,lgbm,4.2722,28.369,5.3263,0.0062,-0.8537,-0.817,0.8333
SPY,rf,3.975,23.6383,4.8619,0.0058,-0.5446,-0.5422,0.8333
VNQ,Top3Ensamble,0.4547,0.3523,0.5936,0.0048,0.441,0.445,0.3333
VNQ,arima,0.4688,0.3686,0.6071,0.0049,0.4152,0.4216,0.3333
VNQ,rf,0.4443,0.3378,0.5812,0.0047,0.464,0.4662,0.3333
WALMEX.MX,Top3Ensamble,0.4941,0.4092,0.6397,0.0086,0.5827,0.5893,0.3333
WALMEX.MX,arima,0.5175,0.465,0.6819,0.009,0.5259,0.5612,0.3333
WALMEX.MX,lgbm,0.5416,0.4363,0.6606,0.0094,0.5551,0.5552,0.3333
WALMEX.MX,rf,0.5194,0.4179,0.6464,0.009,0.5739,0.5783,0.3333
