ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,4.6283,23.6461,4.8627,0.0159,0.7791,0.8952,0.5,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.6722,3.8533,1.963,0.0056,0.8428,0.8714,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,25.3,953.2457,30.8747,0.0599,0.3875,0.4558,1.0,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,3.142,10.4193,3.2279,0.0071,0.9357,0.9395,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,4.0555,17.245,4.1527,0.0152,-0.1894,-0.1858,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.7033,3.3616,1.8335,0.0063,0.7816,0.7816,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,55.4,3650.9044,60.4227,0.0362,0.1444,0.209,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,7.9401,88.1448,9.3885,0.0054,0.9775,0.9839,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,12.1133,174.8932,13.2247,0.0285,-1.3038,-1.296,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,2.35,7.1471,2.6734,0.0056,0.7554,0.9444,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,6.6667,45.3163,6.7317,0.0138,-3.0074,-2.8374,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.6392,10.3061,3.2103,0.0055,0.754,0.768,0.5,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,22.0736,540.175,23.2417,0.0246,-0.151,-0.1497,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,5.5025,39.5139,6.286,0.0062,0.8859,0.9476,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,21.355,466.5374,21.5995,0.0205,0.5667,0.5668,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,6.34,51.914,7.2051,0.0062,0.8193,0.8455,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,5.09,26.6763,5.1649,0.0288,0.1458,0.1734,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,1.13,1.7059,1.3061,0.0063,0.9635,0.9897,0.5,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,9.365,101.3895,10.0692,0.0238,-1.2409,-1.2314,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,1.6767,4.386,2.0943,0.0043,0.8876,0.9016,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,4.0175,17.9057,4.2315,0.0177,-1.7895,-1.754,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.3691,2.5314,1.591,0.006,0.86,0.8725,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,5.4925,31.9174,5.6495,0.018,-0.1183,-0.0566,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.9443,4.7128,2.1709,0.0064,0.6733,0.7024,0.6667,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,22.312,528.2049,22.9827,0.0223,0.537,0.6475,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,3.958,23.1989,4.8165,0.004,0.9265,0.9407,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,8.7267,81.6368,9.0353,0.0168,0.1755,0.3127,0.8333,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,2.7122,11.1849,3.3444,0.0052,0.3838,0.3857,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,8.8067,80.3668,8.9648,0.0176,-2.1538,-2.1004,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,2.6955,10.1369,3.1839,0.0054,0.0732,0.0906,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,5.98,38.4857,6.2037,0.0214,-1.9071,-1.8722,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.1325,1.6907,1.3003,0.004,0.8942,0.912,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,9.62,98.0019,9.8996,0.0158,-1.2955,-1.2721,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,3.185,11.4722,3.3871,0.0052,0.5267,0.5442,0.8333,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,3.28,14.4697,3.8039,0.0278,0.1169,0.43,0.8333,5,5,False
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.7555,0.8002,0.8945,0.0067,-0.3944,-0.374,0.3333,5,5,False
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,7.192,59.1331,7.6898,0.0172,-1.3368,-1.3258,0.8333,5,5,False
MSFT,_NaiveModel,high_vol_regime,normal_vol_regime,2.263,6.2785,2.5057,0.0055,0.7815,0.7823,0.5,5,5,False
NEE,_NaiveModel,high_vol_regime,high_vol_regime,1.9178,4.5546,2.1342,0.021,0.3641,0.5006,0.8333,5,5,False
NEE,_NaiveModel,high_vol_regime,normal_vol_regime,0.5367,0.3754,0.6127,0.0056,0.6278,0.6347,0.3333,5,5,False
NVDA,_NaiveModel,high_vol_regime,high_vol_regime,5.6655,41.466,6.4394,0.0257,0.2308,0.2874,0.8333,5,5,False
NVDA,_NaiveModel,high_vol_regime,normal_vol_regime,1.265,2.1602,1.4698,0.006,0.984,0.9865,0.5,5,5,False
ORCL,_NaiveModel,high_vol_regime,high_vol_regime,5.5591,35.3168,5.9428,0.0296,-0.5621,-0.4325,0.8333,5,5,False
ORCL,_NaiveModel,high_vol_regime,normal_vol_regime,1.41,2.3019,1.5172,0.0073,0.566,0.5897,0.8333,5,5,False
PG,_NaiveModel,high_vol_regime,high_vol_regime,2.682,7.8567,2.803,0.0185,-0.8254,-0.3151,0.8333,5,5,False
PG,_NaiveModel,high_vol_regime,normal_vol_regime,0.905,0.9306,0.9647,0.0063,0.5929,0.6851,0.3333,5,5,False
PLTR,_NaiveModel,high_vol_regime,high_vol_regime,4.14,24.8421,4.9842,0.0307,-0.1745,-0.1217,0.8333,5,5,False
PLTR,_NaiveModel,high_vol_regime,normal_vol_regime,0.61,0.493,0.7021,0.0045,0.6686,0.6691,0.3333,5,5,False
